domain,model,item,y,score,p,n_chunks,no_speech
external_ood,specialist_silero,call_006_synthetic_edge-tts,1,5.733453750610352,0.9975537333417234,1,False
external_ood,orig_only,call_006_synthetic_edge-tts,1,7.51570987701416,0.9994558329016694,1,False
external_ood,robust_v2,call_006_synthetic_edge-tts,1,6.440883636474609,0.9999999959423056,1,False
external_ood,specialist,call_007_synthetic_edge-tts,1,11.829349994659424,0.9999899906959733,2,False
external_ood,specialist_silero,call_007_synthetic_edge-tts,1,11.131030082702637,0.9999812028513836,2,False
external_ood,orig_only,call_007_synthetic_edge-tts,1,10.408299922943115,0.9999698199697838,2,False
external_ood,robust_v2,call_007_synthetic_edge-tts,1,13.360257148742676,1.0,2,False
external_ood,specialist,call_008_synthetic_edge-tts,1,4.549829959869385,0.9929144111812669,1,False
external_ood,specialist_silero,call_008_synthetic_edge-tts,1,4.653381824493408,0.9935424826386481,1,False
external_ood,orig_only,call_008_synthetic_edge-tts,1,6.195972919464111,0.9979665236566062,1,False
external_ood,robust_v2,call_008_synthetic_edge-tts,1,7.112803936004639,0.999999999459438,1,False
external_ood,specialist,call_009_synthetic_edge-tts,1,7.9539031982421875,0.9996695048148891,2,False
external_ood,specialist_silero,call_009_synthetic_edge-tts,1,5.496182918548584,0.9969713886753622,2,False
external_ood,orig_only,call_009_synthetic_edge-tts,1,7.693060398101807,0.999544227271327,2,False
external_ood,robust_v2,call_009_synthetic_edge-tts,1,8.864758014678955,0.99999999999718,2,False
external_ood,specialist,call_010_synthetic_edge-tts,1,8.503254890441895,0.999798667299326,1,False
external_ood,specialist_silero,call_010_synthetic_edge-tts,1,7.558357238769531,0.9995277961215782,1,False
external_ood,orig_only,call_010_synthetic_edge-tts,1,8.664313316345215,0.9998273917426507,1,False
external_ood,robust_v2,call_010_synthetic_edge-tts,1,8.718172073364258,0.9999999999956224,1,False
external_ood,specialist,call_011_synthetic_edge-tts,1,4.588215351104736,0.9931540081283449,1,False
external_ood,specialist_silero,call_011_synthetic_edge-tts,1,4.72486686706543,0.9939434716252638,1,False
external_ood,orig_only,call_011_synthetic_edge-tts,1,6.269742012023926,0.9981108587909296,1,False
external_ood,robust_v2,call_011_synthetic_edge-tts,1,7.073025226593018,0.9999999993909225,1,False
external_ood,specialist,call_012_synthetic_edge-tts,1,10.562383651733398,0.9999685981237414,2,False
external_ood,specialist_silero,call_012_synthetic_edge-tts,1,10.770513534545898,0.9999739752976698,1,False
external_ood,orig_only,call_012_synthetic_edge-tts,1,9.28778076171875,0.9999074603452819,1,False
external_ood,robust_v2,call_012_synthetic_edge-tts,1,13.077836990356445,1.0,1,False
external_ood,specialist,call_013_synthetic_edge-tts,1,16.445106506347656,0.9999998446330077,1,False
external_ood,specialist_silero,call_013_synthetic_edge-tts,1,16.15790367126465,0.999999798663788,1,False
external_ood,orig_only,call_013_synthetic_edge-tts,1,13.207656860351562,0.9999981635178601,1,False
external_ood,robust_v2,call_013_synthetic_edge-tts,1,19.247211456298828,1.0,1,False
external_ood,specialist,call_014_synthetic_edge-tts,1,12.667201042175293,0.9999953007563782,1,False
external_ood,specialist_silero,call_014_synthetic_edge-tts,1,12.172659873962402,0.9999926573656941,1,False
external_ood,orig_only,call_014_synthetic_edge-tts,1,11.459474563598633,0.9999894510593202,1,False
external_ood,robust_v2,call_014_synthetic_edge-tts,1,15.381129264831543,1.0,1,False
external_ood,specialist,call_015_synthetic_edge-tts,1,10.700506687164307,0.9999722781151029,2,False
external_ood,specialist_silero,call_015_synthetic_edge-tts,1,11.301856994628906,0.9999838883099095,1,False
external_ood,orig_only,call_015_synthetic_edge-tts,1,9.575639724731445,0.9999306059286416,1,False
external_ood,robust_v2,call_015_synthetic_edge-tts,1,13.48324966430664,1.0,1,False
external_ood,specialist,call_016_synthetic_edge-tts,1,10.28348970413208,0.9999596114413047,2,False
external_ood,specialist_silero,call_016_synthetic_edge-tts,1,12.484695434570312,0.9999944593992306,1,False
external_ood,orig_only,call_016_synthetic_edge-tts,1,10.049522399902344,0.9999567954872062,1,False
external_ood,robust_v2,call_016_synthetic_edge-tts,1,11.574129104614258,0.9999999999999991,1,False
external_ood,specialist,call_017_synthetic_edge-tts,1,11.648202260335287,0.999988213084189,3,False
external_ood,specialist_silero,call_017_synthetic_edge-tts,1,9.931724071502686,0.9999445222297468,2,False
external_ood,orig_only,call_017_synthetic_edge-tts,1,6.980778217315674,0.9990712838087624,2,False
external_ood,robust_v2,call_017_synthetic_edge-tts,1,6.769587278366089,0.9999999984863801,2,False
external_ood,specialist,call_018_synthetic_edge-tts,1,7.9945478439331055,0.999681403877571,2,False
external_ood,specialist_silero,call_018_synthetic_edge-tts,1,7.871739029884338,0.9996440765355384,2,False
external_ood,orig_only,call_018_synthetic_edge-tts,1,7.303598403930664,0.9993273404931965,2,False
external_ood,robust_v2,call_018_synthetic_edge-tts,1,8.559677600860596,0.9999999999929574,2,False
external_ood,specialist,call_019_synthetic_edge-tts,1,10.64729642868042,0.9999709144812702,2,False
external_ood,specialist_silero,call_019_synthetic_edge-tts,1,12.827895164489746,0.9999959351218678,1,False
external_ood,orig_only,call_019_synthetic_edge-tts,1,10.252793312072754,0.9999647423690162,1,False
external_ood,robust_v2,call_019_synthetic_edge-tts,1,11.687593460083008,0.9999999999999993,1,False
external_ood,specialist,call_020_synthetic_edge-tts,1,12.467918395996094,0.9999943748743052,1,False
external_ood,specialist_silero,call_020_synthetic_edge-tts,1,12.467918395996094,0.9999943748743052,1,False
external_ood,orig_only,call_020_synthetic_edge-tts,1,11.638729095458984,0.9999911821978938,1,False
external_ood,robust_v2,call_020_synthetic_edge-tts,1,14.079657554626465,1.0,1,False
external_ood,specialist,call_021_synthetic_edge-tts,1,13.83288860321045,0.9999983587966866,2,False
external_ood,specialist_silero,call_021_synthetic_edge-tts,1,12.638752460479736,0.9999951785492462,2,False
external_ood,orig_only,call_021_synthetic_edge-tts,1,10.49679183959961,0.9999723758305614,2,False
external_ood,robust_v2,call_021_synthetic_edge-tts,1,14.019697189331055,1.0,2,False
external_ood,specialist,call_022_synthetic_edge-tts,1,9.113028526306152,0.9998838649584885,2,False
external_ood,specialist_silero,call_022_synthetic_edge-tts,1,12.071998596191406,0.999991959118125,1,False
external_ood,orig_only,call_022_synthetic_edge-tts,1,10.938180923461914,0.9999822335496342,1,False
external_ood,robust_v2,call_022_synthetic_edge-tts,1,13.980411529541016,1.0,1,False
external_ood,specialist,call_023_synthetic_edge-tts,1,12.687387466430664,0.9999953855881932,1,False
external_ood,specialist_silero,call_023_synthetic_edge-tts,1,12.687387466430664,0.9999953855881932,1,False
external_ood,orig_only,call_023_synthetic_edge-tts,1,11.798545837402344,0.9999924845777811,1,False
external_ood,robust_v2,call_023_synthetic_edge-tts,1,14.017578125,1.0,1,False
external_ood,specialist,call_024_synthetic_edge-tts,1,8.457709312438965,0.9997902213487363,1,False
external_ood,specialist_silero,call_024_synthetic_edge-tts,1,8.732243537902832,0.9998362492401233,1,False
external_ood,orig_only,call_024_synthetic_edge-tts,1,8.484151840209961,0.9997933240680336,1,False
external_ood,robust_v2,call_024_synthetic_edge-tts,1,11.256288528442383,0.9999999999999978,1,False
external_ood,specialist,call_025_synthetic_edge-tts,1,7.688036918640137,0.9995799248840587,1,False
external_ood,specialist_silero,call_025_synthetic_edge-tts,1,7.096424102783203,0.9992837435513594,1,False
external_ood,orig_only,call_025_synthetic_edge-tts,1,6.267139911651611,0.9981059459775091,1,False
external_ood,robust_v2,call_025_synthetic_edge-tts,1,10.310866355895996,0.9999999999999631,1,False
external_ood,specialist,call_026_synthetic_edge-tts,1,7.427798271179199,0.9994687807937148,2,False
external_ood,specialist_silero,call_026_synthetic_edge-tts,1,5.297001123428345,0.9963771549905135,2,False
external_ood,orig_only,call_026_synthetic_edge-tts,1,6.727944493293762,0.998804440220229,2,False
external_ood,robust_v2,call_026_synthetic_edge-tts,1,7.017853379249573,0.9999999992812878,2,False
external_ood,specialist,call_027_synthetic_edge-tts,1,8.80527114868164,0.9998466915078277,1,False
external_ood,specialist_silero,call_027_synthetic_edge-tts,1,7.8326520919799805,0.9996313023414451,1,False
external_ood,orig_only,call_027_synthetic_edge-tts,1,7.829838752746582,0.9996024684926711,1,False
external_ood,robust_v2,call_027_synthetic_edge-tts,1,10.244636535644531,0.9999999999999551,1,False
external_ood,specialist,call_028_synthetic_edge-tts,1,9.555944442749023,0.9999221267587673,2,False
external_ood,specialist_silero,call_028_synthetic_edge-tts,1,9.242707252502441,0.9998966896149197,2,False
external_ood,orig_only,call_028_synthetic_edge-tts,1,8.100463390350342,0.9996966935091826,2,False
external_ood,robust_v2,call_028_synthetic_edge-tts,1,10.00412654876709,0.9999999999999076,2,False
external_ood,specialist,call_029_synthetic_edge-tts,1,5.944451570510864,0.9979770187953914,2,False
external_ood,specialist_silero,call_029_synthetic_edge-tts,1,5.4962193965911865,0.9969714880725007,2,False
external_ood,orig_only,call_029_synthetic_edge-tts,1,5.030462384223938,0.9935066513226528,2,False
external_ood,robust_v2,call_029_synthetic_edge-tts,1,7.736828804016113,0.9999999999168592,2,False
external_ood,specialist,call_030_synthetic_edge-tts,1,9.689863204956055,0.9999309910470288,1,False
external_ood,specialist_silero,call_030_synthetic_edge-tts,1,10.141576766967773,0.9999540933320271,1,False
external_ood,orig_only,call_030_synthetic_edge-tts,1,9.745699882507324,0.9999414575500479,1,False
external_ood,robust_v2,call_030_synthetic_edge-tts,1,14.210933685302734,1.0,1,False
external_ood,specialist,call_031_synthetic_edge-tts,1,8.777317523956299,0.9998427754534308,2,False
external_ood,specialist_silero,call_031_synthetic_edge-tts,1,8.52841329574585,0.999803186007987,2,False
external_ood,orig_only,call_031_synthetic_edge-tts,1,7.816799640655518,0.9995972531948734,2,False
external_ood,robust_v2,call_031_synthetic_edge-tts,1,9.875033378601074,0.9999999999998639,2,False
external_ood,specialist,call_032_synthetic_gTTS,1,7.3685760498046875,0.9994396336905799,3,False
external_ood,specialist_silero,call_032_synthetic_gTTS,1,6.660112937291463,0.9989384962684699,3,False
external_ood,orig_only,call_032_synthetic_gTTS,1,5.3044060071309405,0.9950549259953712,3,False
external_ood,robust_v2,call_032_synthetic_gTTS,1,5.440867563088735,0.999999918495106,3,False
external_ood,specialist,call_033_synthetic_gTTS,1,6.618814945220947,0.9988982326308572,2,False
external_ood,specialist_silero,call_033_synthetic_gTTS,1,5.572857141494751,0.9971732941034358,2,False
external_ood,orig_only,call_033_synthetic_gTTS,1,4.923717975616455,0.9927804575816533,2,False
external_ood,robust_v2,call_033_synthetic_gTTS,1,4.439220905303955,0.9999983548259289,2,False
external_ood,specialist,call_034_synthetic_gTTS,1,8.600594997406006,0.9998155956125917,2,False
external_ood,specialist_silero,call_034_synthetic_gTTS,1,7.1597278118133545,0.9993234883951294,2,False
external_ood,orig_only,call_034_synthetic_gTTS,1,5.149874687194824,0.9942333160134567,2,False
external_ood,robust_v2,call_034_synthetic_gTTS,1,5.1795334815979,0.999999821486324,2,False
external_ood,specialist,call_035_synthetic_gTTS,1,7.027592897415161,0.9992378761296175,2,False
external_ood,specialist_silero,call_035_synthetic_gTTS,1,6.843042612075806,0.9990998886897754,2,False
external_ood,orig_only,call_035_synthetic_gTTS,1,5.8288798332214355,0.9970672563237023,2,False
external_ood,robust_v2,call_035_synthetic_gTTS,1,5.864049673080444,0.9999999771004607,2,False
external_ood,specialist,call_036_synthetic_gTTS,1,8.269702911376953,0.9997514409234259,1,False
external_ood,specialist_silero,call_036_synthetic_gTTS,1,4.821747660636902,0.9944476912261365,2,False
external_ood,orig_only,call_036_synthetic_gTTS,1,5.241353511810303,0.9947347815347705,2,False
external_ood,robust_v2,call_036_synthetic_gTTS,1,4.862804412841797,0.9999995383291751,2,False
external_ood,specialist,call_037_synthetic_gTTS,1,5.950989007949829,0.9979888947314504,2,False
external_ood,specialist_silero,call_037_synthetic_gTTS,1,5.290499687194824,0.9963559141614637,2,False
external_ood,orig_only,call_037_synthetic_gTTS,1,4.52986466884613,0.9893328792050872,2,False
external_ood,robust_v2,call_037_synthetic_gTTS,1,3.6529321670532227,0.9999825960593849,2,False
external_ood,specialist,call_038_synthetic_gTTS,1,7.044846296310425,0.9992496419113012,2,False
external_ood,specialist_silero,call_038_synthetic_gTTS,1,5.278493404388428,0.9963163617848141,2,False
external_ood,orig_only,call_038_synthetic_gTTS,1,4.463976144790649,0.9886146383653975,2,False
external_ood,robust_v2,call_038_synthetic_gTTS,1,3.419442057609558,0.9999649368990889,2,False
external_ood,specialist,call_039_synthetic_gTTS,1,8.608537673950195,0.9998169124321745,2,False
external_ood,specialist_silero,call_039_synthetic_gTTS,1,8.575878143310547,0.9998114369048635,2,False
external_ood,orig_only,call_039_synthetic_gTTS,1,7.781327247619629,0.9995827164612751,2,False
external_ood,robust_v2,call_039_synthetic_gTTS,1,6.881384491920471,0.999999998917674,2,False
external_ood,specialist,call_040_synthetic_Windows,1,0.41243448853492737,0.7700844824723667,2,False
external_ood,specialist_silero,call_040_synthetic_Windows,1,-3.1904592514038086,0.1147978054854982,2,False
external_ood,orig_only,call_040_synthetic_Windows,1,-0.8490191251039505,0.29963865889143704,2,False
external_ood,robust_v2,call_040_synthetic_Windows,1,0.6499945670366287,0.8754448645736777,2,False
external_ood,specialist,call_041_synthetic_Windows,1,-2.617309808731079,0.17866699658840396,1,False
external_ood,specialist_silero,call_041_synthetic_Windows,1,-3.8423798084259033,0.06717167479398081,1,False
external_ood,orig_only,call_041_synthetic_Windows,1,-1.6906251907348633,0.15569363915320844,1,False
external_ood,robust_v2,call_041_synthetic_Windows,1,-0.7249383330345154,0.10203501843993766,1,False
external_ood,specialist,call_042_synthetic_Windows,1,-3.4004907608032227,0.09689711939391381,1,False
external_ood,specialist_silero,call_042_synthetic_Windows,1,-3.218991756439209,0.11220703434505855,1,False
external_ood,orig_only,call_042_synthetic_Windows,1,-1.8616313934326172,0.13451301306282892,1,False
external_ood,robust_v2,call_042_synthetic_Windows,1,-1.355912685394287,0.016828030731985046,1,False
external_ood,specialist,call_043_synthetic_Windows,1,0.8190379738807678,0.8285986018581163,1,False
external_ood,specialist_silero,call_043_synthetic_Windows,1,-0.2756800353527069,0.6428600300349749,1,False
external_ood,orig_only,call_043_synthetic_Windows,1,1.4673328399658203,0.8126516523110758,1,False
external_ood,robust_v2,call_043_synthetic_Windows,1,2.6055173873901367,0.999597153551527,1,False
external_ood,specialist,call_044_synthetic_Windows,1,11.709541320800781,0.9999888478168527,1,False
external_ood,specialist_silero,call_044_synthetic_Windows,1,13.542327880859375,0.9999978667518361,2,False
external_ood,orig_only,call_044_synthetic_Windows,1,11.051806449890137,0.999984141775689,2,False
external_ood,robust_v2,call_044_synthetic_Windows,1,14.597044944763184,1.0,2,False
external_ood,specialist,call_045_synthetic_Windows,1,0.31053662300109863,0.7534003438475069,2,False
external_ood,specialist_silero,call_045_synthetic_Windows,1,0.7835183143615723,0.8239980308272975,2,False
external_ood,orig_only,call_045_synthetic_Windows,1,1.7272006273269653,0.849053999456477,2,False
external_ood,robust_v2,call_045_synthetic_Windows,1,3.658252477645874,0.9999828716326822,2,False
external_ood,specialist,call_046_synthetic_Windows,1,4.91349983215332,0.9948866570177605,1,False
external_ood,specialist_silero,call_046_synthetic_Windows,1,4.628185749053955,0.9933949491716529,1,False
external_ood,orig_only,call_046_synthetic_Windows,1,5.899425029754639,0.997266472284221,1,False
external_ood,robust_v2,call_046_synthetic_Windows,1,5.828580856323242,0.9999999745294408,1,False
external_ood,specialist,call_047_synthetic_Windows,1,8.68420124053955,0.9998289947875707,1,False
external_ood,specialist_silero,call_047_synthetic_Windows,1,7.405011177062988,0.999457749575027,1,False
external_ood,orig_only,call_047_synthetic_Windows,1,8.899831771850586,0.9998636067327922,1,False
external_ood,robust_v2,call_047_synthetic_Windows,1,8.742988586425781,0.9999999999959364,1,False
external_ood,specialist,call_048_human_FLEURS,0,-0.1717015504837036,0.6641034344410556,2,False
external_ood,specialist_silero,call_048_human_FLEURS,0,0.17095351219177246,0.7292584963869798,2,False
external_ood,orig_only,call_048_human_FLEURS,0,0.5284428596496582,0.6291198605356979,2,False
external_ood,robust_v2,call_048_human_FLEURS,0,2.3483500480651855,0.9991290460716443,2,False
external_ood,specialist,call_049_human_FLEURS,0,-7.440196895599366,0.002793061170774392,5,False
external_ood,specialist_silero,call_049_human_FLEURS,0,-3.2826652924219766,0.10660912603957655,3,False
external_ood,orig_only,call_049_human_FLEURS,0,-2.9365584949652352,0.05037565320360159,3,False
external_ood,robust_v2,call_049_human_FLEURS,0,-0.6306583881378174,0.13101942644267262,3,False
external_ood,specialist,call_050_human_FLEURS,0,0.6179063320159912,0.8012645139160139,4,False
external_ood,specialist_silero,call_050_human_FLEURS,0,4.281482756137848,0.9909903762779512,4,False
external_ood,orig_only,call_050_human_FLEURS,0,3.1672465205192566,0.9595829299555934,4,False
external_ood,robust_v2,call_050_human_FLEURS,0,3.179629325866699,0.9999280083178901,4,False
external_ood,specialist,call_051_human_FLEURS,0,5.8334353764851885,0.9977643194112161,3,False
external_ood,specialist_silero,call_051_human_FLEURS,0,5.1929530302683515,0.9960219122010467,3,False
external_ood,orig_only,call_051_human_FLEURS,0,5.962584098180135,0.9974333508073284,3,False
external_ood,robust_v2,call_051_human_FLEURS,0,7.107542634010315,0.9999999994508382,3,False
external_ood,specialist,call_052_human_FLEURS,0,-5.847417036692302,0.011653627753959804,3,False
external_ood,specialist_silero,call_052_human_FLEURS,0,0.007864058017730713,0.6992404679666371,2,False
external_ood,orig_only,call_052_human_FLEURS,0,-0.18584640324115753,0.45367166657751257,2,False
external_ood,robust_v2,call_052_human_FLEURS,0,1.3262539505958557,0.9816348013735345,2,False
external_ood,specialist,call_053_human_FLEURS,0,-1.2158473432064056,0.43520272758018086,4,False
external_ood,specialist_silero,call_053_human_FLEURS,0,1.149371604124705,0.8669016627742939,3,False
external_ood,orig_only,call_053_human_FLEURS,0,0.5209728280703226,0.6273752179006908,3,False
external_ood,robust_v2,call_053_human_FLEURS,0,1.9023274183273315,0.9966883192251462,3,False
external_ood,specialist,call_054_human_FLEURS,0,6.220613956451416,0.998422571743181,2,False
external_ood,specialist_silero,call_054_human_FLEURS,0,6.340696334838867,0.9985843490028979,2,False
external_ood,orig_only,call_054_human_FLEURS,0,5.12493896484375,0.9940885724825423,2,False
external_ood,robust_v2,call_054_human_FLEURS,0,5.822818279266357,0.9999999740852845,2,False
external_ood,specialist,call_055_human_FLEURS,0,0.7393539462770734,0.8181430508535718,7,False
external_ood,specialist_silero,call_055_human_FLEURS,0,1.8944503664970398,0.9273200875477612,6,False
external_ood,orig_only,call_055_human_FLEURS,0,1.603574315706889,0.8325173523758119,6,False
external_ood,robust_v2,call_055_human_FLEURS,0,1.7620859146118164,0.9949648181933013,6,False
external_ood,specialist,call_056_human_FLEURS,0,0.9931477829813957,0.8497769997562293,2,False
external_ood,specialist_silero,call_056_human_FLEURS,0,0.7097767442464828,0.81413791575263,2,False
external_ood,orig_only,call_056_human_FLEURS,0,0.812949150800705,0.6927375941549617,2,False
external_ood,robust_v2,call_056_human_FLEURS,0,1.771527349948883,0.9951047470238799,2,False
external_ood,specialist,call_057_human_FLEURS,0,6.327478408813477,0.9985673856015272,1,False
external_ood,specialist_silero,call_057_human_FLEURS,0,5.810798645019531,0.997718283347836,1,False
external_ood,orig_only,call_057_human_FLEURS,0,6.05722713470459,0.9976645840856739,1,False
external_ood,robust_v2,call_057_human_FLEURS,0,8.443329811096191,0.9999999999900155,1,False
external_ood,specialist,call_058_human_FLEURS,0,7.486294269561768,0.9994960826094611,2,False
external_ood,specialist_silero,call_058_human_FLEURS,0,7.486294269561768,0.9994960826094611,2,False
external_ood,orig_only,call_058_human_FLEURS,0,5.788558006286621,0.9969469546822308,2,False
external_ood,robust_v2,call_058_human_FLEURS,0,9.790105819702148,0.9999999999998244,2,False
external_ood,specialist,call_059_human_FLEURS,0,-3.553123712539673,0.08549458728241387,3,False
external_ood,specialist_silero,call_059_human_FLEURS,0,4.03980553150177,0.9888191600111068,2,False
external_ood,orig_only,call_059_human_FLEURS,0,3.1984646320343018,0.9607764576918427,2,False
external_ood,robust_v2,call_059_human_FLEURS,0,2.906500816345215,0.9998366582300566,2,False
external_ood,specialist,call_060_human_FLEURS,0,-5.806531369686127,0.012086351985764342,4,False
external_ood,specialist_silero,call_060_human_FLEURS,0,-0.34134531021118164,0.6291424331020559,3,False
external_ood,orig_only,call_060_human_FLEURS,0,-0.3310258363684018,0.4179910423221086,3,False
external_ood,robust_v2,call_060_human_FLEURS,0,1.4956815739472706,0.9888713867967043,3,False
external_ood,specialist,call_061_human_FLEURS,0,-4.958564758300781,0.02562392616613673,3,False
external_ood,specialist_silero,call_061_human_FLEURS,0,0.07169938087463379,0.7112149055740372,2,False
external_ood,orig_only,call_061_human_FLEURS,0,0.7050749659538269,0.6693119954611008,2,False
external_ood,robust_v2,call_061_human_FLEURS,0,0.2152649313211441,0.656062204402805,2,False
external_ood,specialist,call_062_human_FLEURS,0,-0.9924502372741699,0.4852417529701571,3,False
external_ood,specialist_silero,call_062_human_FLEURS,0,-0.9764471054077148,0.4888498209345783,3,False
external_ood,orig_only,call_062_human_FLEURS,0,0.6118489106496176,0.6483624481427206,3,False
external_ood,robust_v2,call_062_human_FLEURS,0,1.5585530598958333,0.9907666689537863,3,False
external_ood,specialist,call_063_human_FLEURS,0,-0.6787717342376709,0.5557741922228074,4,False
external_ood,specialist_silero,call_063_human_FLEURS,0,-0.8883678317070007,0.508718876724274,4,False
external_ood,orig_only,call_063_human_FLEURS,0,0.47889381647109985,0.6174866316366803,4,False
external_ood,robust_v2,call_063_human_FLEURS,0,0.2673187851905823,0.6903928089461,4,False
external_ood,specialist,call_064_human_FLEURS,0,7.782599568367004,0.9996142730149136,4,False
external_ood,specialist_silero,call_064_human_FLEURS,0,8.85425329208374,0.9998533197765771,3,False
external_ood,orig_only,call_064_human_FLEURS,0,7.309068997701009,0.9993310078378927,3,False
external_ood,robust_v2,call_064_human_FLEURS,0,9.28929615020752,0.9999999999992109,3,False
external_ood,specialist,call_065_human_FLEURS,0,4.955901145935059,0.9950776783136867,1,False
external_ood,specialist_silero,call_065_human_FLEURS,0,4.923396110534668,0.9949318900317907,1,False
external_ood,orig_only,call_065_human_FLEURS,0,3.533203363418579,0.9716178836748629,1,False
external_ood,robust_v2,call_065_human_FLEURS,0,6.108394145965576,0.9999999889979306,1,False
external_ood,specialist,call_066_human_FLEURS,0,2.128676176071167,0.9403417473226715,1,False
external_ood,specialist_silero,call_066_human_FLEURS,0,1.7690420150756836,0.9193137265213516,1,False
external_ood,orig_only,call_066_human_FLEURS,0,3.4420862197875977,0.9689942564001484,1,False
external_ood,robust_v2,call_066_human_FLEURS,0,4.462430953979492,0.9999984654822514,1,False
external_ood,specialist,call_067_human_FLEURS,0,2.557787388563156,0.9587058065223107,4,False
external_ood,specialist_silero,call_067_human_FLEURS,0,4.0279000997543335,0.9886997495536334,4,False
external_ood,orig_only,call_067_human_FLEURS,0,2.3680247589945793,0.9143563082581053,4,False
external_ood,robust_v2,call_067_human_FLEURS,0,6.498007655143738,0.9999999965813597,4,False
external_ood,specialist,call_068_human_FLEURS,0,1.7163781722386677,0.9157174090802881,3,False
external_ood,specialist_silero,call_068_human_FLEURS,0,1.8470199902852376,0.9243819409023964,3,False
external_ood,orig_only,call_068_human_FLEURS,0,1.756554126739502,0.852777563430378,3,False
external_ood,robust_v2,call_068_human_FLEURS,0,2.2604443728923798,0.9988665251049607,3,False
external_ood,specialist,call_069_human_FLEURS,0,-6.218241810798645,0.008366926303351148,4,False
external_ood,specialist_silero,call_069_human_FLEURS,0,-2.1109780967235565,0.25569495937929576,4,False
external_ood,orig_only,call_069_human_FLEURS,0,-1.446870356798172,0.1904836884969652,4,False
external_ood,robust_v2,call_069_human_FLEURS,0,-1.5623147189617157,0.009130664894422604,4,False
external_ood,specialist,call_070_human_FLEURS,0,-0.14609527587890625,0.6692385220636116,2,False
external_ood,specialist_silero,call_070_human_FLEURS,0,6.689931869506836,0.9989666513946399,1,False
external_ood,orig_only,call_070_human_FLEURS,0,5.446469783782959,0.9957070108378429,1,False
external_ood,robust_v2,call_070_human_FLEURS,0,8.08615779876709,0.9999999999708473,1,False
external_ood,specialist,call_071_human_FLEURS,0,0.2590150634447734,0.7446606023321873,3,False
external_ood,specialist_silero,call_071_human_FLEURS,0,2.300292491912842,0.9484602267808249,2,False
external_ood,orig_only,call_071_human_FLEURS,0,1.831571340560913,0.8619488118105513,2,False
external_ood,robust_v2,call_071_human_FLEURS,0,4.7463299334049225,0.9999993452356617,2,False
external_ood,specialist,call_072_human_FLEURS,0,-4.224029739697774,0.04855015583214636,3,False
external_ood,specialist_silero,call_072_human_FLEURS,0,3.4965410232543945,0.9818726670307341,2,False
external_ood,orig_only,call_072_human_FLEURS,0,3.5924723148345947,0.973207421646176,2,False
external_ood,robust_v2,call_072_human_FLEURS,0,3.703416585922241,0.999985042006457,2,False
external_ood,specialist,call_073_human_FLEURS,0,-1.9865111509958904,0.2776515825008968,3,False
external_ood,specialist_silero,call_073_human_FLEURS,0,3.3694478273391724,0.9797143130413084,2,False
external_ood,orig_only,call_073_human_FLEURS,0,2.8481600284576416,0.9452234943488204,2,False
